Date,FibonacciLevels,PBDT,RSI,macd,Volume,EPS (Rs),CI
2016-01-01,1416.9669186790136,73.0,64.07724627189094,27.112705902666903,107024,5.23,56.63555568769775
2016-01-04,1413.0551288767383,73.0,60.42223854927932,25.88759392456313,121226,5.23,59.08096477162574
2016-01-05,1464.59006788936,73.0,64.20347113946659,26.068094899041853,667535,5.23,52.77048249044943
2016-01-06,1447.2815993186507,73.0,59.80590815473511,24.88664112218408,233987,5.23,57.80617839316257
2016-01-07,1417.9447333039254,73.0,44.99143792107656,19.09828790815368,184861,5.23,54.02604017698029
2016-01-08,1386.7010657848894,73.0,46.89789289220324,14.961875614198108,168754,5.23,53.35951718891728
2016-01-11,1377.9488344271297,73.0,38.87230020811026,8.141610288305628,189400,5.23,45.561045965915454
2016-01-12,1343.0381871735706,73.0,39.0265979032724,2.75212530257204,117095,5.23,44.13061105604584
2016-01-13,1364.9918731681762,73.0,40.0851665615105,-1.197530750506985,165141,5.23,39.07702302844208
2016-01-14,1363.8672251023993,73.0,43.2028010481631,-3.385143593814746,114952,5.23,39.19537525004888
2016-01-15,1367.583162430422,73.0,40.70278839253813,-6.039527353706035,121314,5.23,39.523381938196174
2016-01-18,1351.6923293034126,73.0,38.03064869843996,-9.154174852884124,170876,5.23,39.92300036957536
2016-01-19,1388.6079512363551,73.0,52.02841056456181,-6.934390518980763,150741,5.23,40.73776718072261
2016-01-20,1403.2761944669005,73.0,43.17940107758925,-8.954247200802683,477896,5.23,42.094006726948045
2016-01-21,1354.821608146277,73.0,44.93221328515041,-9.767741973178772,189511,5.23,43.47681154886149
2016-01-22,1379.8067935568745,73.0,51.40820987639157,-7.618087127589433,159715,5.23,45.00451775593224
2016-01-25,1397.311328954694,73.0,54.585844360603645,-4.368792452240768,113996,5.23,50.42175747152585
2016-01-27,1357.1198262436765,73.0,49.25875142228479,-4.043319043501697,228839,5.23,60.15690345469589
2016-01-28,1349.9322301855116,73.0,52.25078058758929,-2.3887933393109506,186359,5.23,62.40637289032973
2016-01-29,1384.69649988862,73.0,61.27283404387873,3.899967110236048,318543,5.23,52.3493357319162
2016-02-01,1437.502597374983,73.0,64.18131285979447,10.76402370442247,216940,5.23,48.379515331665125
2016-02-02,1491.286632794844,73.0,53.30193090412647,11.018826933559922,282208,5.23,46.010426638983255
2016-02-03,1464.7369841832622,73.0,59.14810410271369,15.012831157555183,290952,5.23,48.67244431386988
